OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
73c7d081639cb876be7f5d6614a3e8d0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
73cb7abdd55bc73d312df23a7d63c41a,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,NA,NA
73d18c47f72686461434d935111dc659,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,NA
73d5aed8cce0bc8bcc98a1f04e7f2b69,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,NA,NA,NA
73d9b1a4424a22291da4460802410f16,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,hiranonis
73e9dad61880b2393887a195506278ae,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
73ecb2f2d1df00dcc17a7c10b700ff9a,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,NA
73fb58f0d2b3411675adc94c50797924,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
7401c8177f41bc3c37d9b6a2eb766b20,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
74063d92dc31ac7098c9c3330b1d610c,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,[Eubacterium],biforme
7406e1a756673ffa710aa2e32989821d,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
7410cd870b5cf97c820468e37b5d9f17,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
7417d1abaf363d6cc14ef52f107145fb,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus,NA
741cbb1d96a9612fee218ac5f202a77c,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
741ddbf5f633fc789e681be262358b62,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
74356ef96e430f76e791e863f44178eb,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
7439dfcf8a9f787bf76ddf78994ccbb9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
743a05efe3d1b1d2bb2675fcfc399c4e,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Catenibacterium,NA
74414bae3dd0cebdf5f5a9230c51ff79,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
744a09cf4246541dc377ec9e3574b691,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,yanoikuyae
744d2bd46ce9ec6f91cdcf1be56d0043,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
744d9d81ba402157f7b944dc4adcb221,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
74505776c69e31edf6c8a0fe7a63063e,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,stercoris
7453edbd9ae186cc44ec94a275c22e95,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii
745931fc99fa15b8d58056cd083155c7,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA
745a97079f79521728ee9320957e76de,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri
745aaacf232a8b2a3858f7a6a5ce9cb8,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],NA,NA
745f69dbdd8d5551fdfce09e10838479,Bacteria,Chlorobi,OPB56,NA,NA,NA,NA
7467bd7da1bbb80bc8fb08ca1c964123,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,NA,NA
7475baf05c9dc3cf604971f34de42321,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,NA
747bf07a629ad8ead50ace2d47746863,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
747d7b1d0bf3bb719365fcd852e9be3b,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,NA
747f9920cda651891b0823e34c006359,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,luteciae
7481d01ca0153b1c21484905e013882a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
748350764de267bb64aa1812aaedd4e2,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,succinicans
7487ab5ccc40b4ea07b2106cfa58c9a4,Bacteria,NA,NA,NA,NA,NA,NA
7488c62078102115b6c392c9695badb0,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,NA,NA,NA
748c3a7504a5975c8614ee0435c760cd,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Bergeyella,zoohelcum
74941e6e2362b87267b3444e504490da,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,NA
749bf4d7701ce1ff172cbf9c89c269c7,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,NA
74b4ade2d6d6bf545371ac6e6ea813d4,Bacteria,Firmicutes,Clostridia,Clostridiales,[Acidaminobacteraceae],Fusibacter,NA
74b76e3bca83a125dafe4c37203eaec4,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
74c8a9b34207a158e71b71997acb72dd,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA
74d10916ece20039d9e2d30253f3f308,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Couchioplanes,NA
74d9bbdb1a71193f6eef7990eeac7839,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
74e1b1c5072dcc63a5c9d687d820a3b2,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Conchiformibius,NA
7508aa79fc028ca0f7ecc08e931c5d55,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri
7509129a6785f2b19261288416b404c1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,NA
750b54400bdbcac01add058e1bcfb72a,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,NA,NA
750f2747fdcccb66c020cb7b94247810,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
75111daa120bb3fab3f034f33d337f45,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii
7513ffc4042afcdbeafedd0879cf7583,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter,NA
751815df106c1795aba4d888a3e1181b,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Elizabethkingia,meningoseptica
751855dcbe76ced3dfcc90f5e9bcb1b3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,NA,NA
7522ebfc35972460b6d9533823bd832f,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leucobacter,NA
75256bd319b19b358fb6b3ffb49bc3b1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
7532a076f083d590fb8f14d1ba5e88c2,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,NA
75368fdc14d311e093b3e13ad1da5e5c,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
753abcbf3236e80d452d070fc444c9d5,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,NA,NA
753b79d5eedddcb0223f22e80494faf8,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,thermoamylovorans
7548c29dd156fd85723214affb08c350,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,NA,NA
7548e5cfeb44e8cd486139dd82dc08fa,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
754b515aebeaa9cd15acaeeda4b34b52,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,fragilis
755e64999f225cd4cffbb35f3dc21766,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
755f864e356e01ab2a9bde1f0ca85d8a,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
756601781dcc63efca6a4b05e68ea663,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
75686bead5ad156a6565a20304680eab,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,stercoris
756d1d60389f4db0ddd2be340b780cb3,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,NA
75701856ed300f9ac5a6913f98e94c0d,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,NA
7572bdaefa1233a7f32beba105060e00,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
757734908a65390d4cc8f9403936ad4f,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
757e1c5530e3e8fbc01d408e916bab67,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Ralstonia,NA
758471858f1115870dbea79861bf36fc,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,NA,NA
7588677869072c32b68e9c9f5170eb56,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Paludibacter,NA
758b38aa3b579cc391ef1426584b9aab,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA
758fef8952d262a485db9ed2d850acd0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
75b55d9a793cd24dc9ddc4010cf50b9d,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,pullicaecorum
75bc3e553c09b9a9dd39ebb7498e4740,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,NA
75ca15c9aa04372013b66e1d06bd3b29,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,NA
75d20a5190f5e64b7778f6d027891acf,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,NA
75db35ab99113d3f41aceac52dbbd8e5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
75de5287ffe35282fabb367f60a65f44,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
75e4db5fc65191a017486d2035a34c78,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
75e60d2d7e6073b9782427294c23e386,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Conchiformibius,NA
75f8a4687b9e81eea4a3e0225b65fc9d,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,stercoris
7604ffd2b4c0d0374c2e1f7c0a8afd02,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,NA
760b3f567bbdd2a09212b23569b60b6f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,SMB53,NA
760bc7d08fb518df3f860e2f29e049ad,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,canimorsus
760ce7b165812d00a63dfa95e5eab2fb,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
761054571f58548d67aaf4bc1715f526,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
761592a77feb4a8756593c700b01e7e2,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,NA
76176e5f355e69c0b69a525917124c1b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
76211cab2e8d906b36d8a7376b696151,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,NA
76216fa1eef58227feaff48122ebf4fe,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
7625902702d22bbc7c98a19f700a8a9e,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,NA
762b80911dcd3da1e822848cc6aee04a,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leucobacter,NA
7637ab0bbd83d053b39db83b3b2bc7cd,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
763a67a740646efcff052807bc9e090b,Bacteria,NA,NA,NA,NA,NA,NA
763b624632258efff038f3c57a6ca0e1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7641bfb219706155986a87c65b20f4c1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,NA,NA
764e93c3f9cdb2d654d3aa47626e2c9e,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],torques
76519f9806c79c31d4a545e17cf1dd3b,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
765ac02ba1a7d919d3c35613dab8fd89,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
7664399a349928ee4190e879d03c796d,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
766481b0c6a07ecf8c2d1bca71dd428f,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,NA
7666f7a0b29f4896e3317d9305770f7b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
7673e1f7b3a86dfd68a435ff6e08d14b,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
7677229285c96377b6bf89a9001994d4,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA,NA
767ec8c1fd613560cfb11e0c3e374c7f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
7680724ffd60569ec4876eb96bcce4ca,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,NA
7683a6745779423f530dacba3691424b,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,NA
7689aaefa97f05b41b805f2e1b3083e9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
768bef92f47d95d551ae2d5497b3b01d,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,NA,NA
7694f2aa730e96e82cfb0e026921bd63,Bacteria,[Thermi],Deinococci,Deinococcales,Deinococcaceae,Deinococcus,NA
76994afffb79a471b7740cf4f81f9603,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,NA,NA
769a9f895dd1011e7eecfb6e22f0dbd3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
76a70c964fcce72130de0f3d64ea6b0e,Bacteria,GN02,BD1-5,NA,NA,NA,NA
76abd85b07a2b0983780139f4f8cfe19,Bacteria,Firmicutes,Clostridia,Clostridiales,[Mogibacteriaceae],NA,NA
76ae3996af7917533e2a72b2f94d3c65,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
76afd4e1e74d4bea052d6624debe2f2f,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
76b5f7c6ff71b26b80a08254469d496c,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,NA
76b63f2e63115e3a067d2a32d87f6e8b,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA,NA
76ca845de762a596bc7622a2b56a11fb,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
76cb097c13341038e8d67af4bb106b61,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
76cd580c74927236f6ee8d3bd583c9ca,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
76d1f67b93c4c05470bdd15ec327e6d3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,agilis
76d8c9ee63362727c40c8d8d5fddf4a0,Bacteria,[Thermi],Deinococci,Deinococcales,Deinococcaceae,Deinococcus,NA
76e83d72d52e28d52d2d78b6a8974d30,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,NA
76f13a932803a7e203f6838e464b1525,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,NA,NA
76f5add1cb5454cf990230c65657f244,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,NA
76f5ed23aa689cf52fc3759b1e5f65f9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],NA,NA
76f9dfbfd96f09ff61f481818febb107,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Conchiformibius,NA
76fbc6e0d58fbc8ce9089667644f0cd1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
76fc10ff9b138bfaed13fefe884c5142,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
770bcc22469d9db9d31b516ffd182489,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
770bdaec381117c8b0a28d3de1f4d1b9,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,NA
77119942526153c526b6f598cd560ee2,Bacteria,[Thermi],Deinococci,Deinococcales,Deinococcaceae,Deinococcus,NA
7716fcd17b835e88cb41e381f322d86f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,baratii
771884df8ae225e04af62e182bfbb3a9,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA
7718c9c003a3c1f8e9b8dc7700e14033,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
7722c791956563b4f7c5785674ea2cee,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Curvibacter,NA
7722eb90da2c89bfa50b954ba5ecee61,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
77263fa26c71ecdde7dc6a6b4c7f7120,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
7726e6cff0b0dc661cacbae0b7b7f08e,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
77313a64b0b38a27a6b9a9f4de94719a,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,gut,metagenome
77320176dc3f160037dc2cbe8a8dc8c1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,NA
77369dfd26ae418546cf2c65d8a90b2f,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA
774016ea989cee42e74103baf0ac7274,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
7741da56a79cdb1b66b37481e1c556ed,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri
7749331c8490d480092222c9f0b4338c,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA,NA
7757d7d426204601cca0727705ce1155,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
7758e3b3be551b47f5e749a4845c7b1b,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
77617da55fc527402c3cbd9ad0c66d7a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,NA
77640a3181b66db4323680dce394848e,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Bergeyella,zoohelcum
77673ab8846743811922c8d56541ee43,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
7769495cd1da4d374c1b973f259d3d12,Bacteria,NA,NA,NA,NA,NA,NA
776c8014a8b987ae7c9b8f51d42b4aad,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,NA,NA
77791599617646a6dd93875779b0a3fe,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
777de091142a3f2427ad92238425ca54,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Cloacibacterium,NA
7786aea6df2a27eacc5ac9a13505d0c4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,NA
778e12b7ab838c7cc67d4187588f5824,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,pullicaecorum
77ae8359dc76686bcb586a2c028dcf22,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,producta
77b0be9b785a621abc0ed7d37a015bdd,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
77b15d889720f72c19cdc621487df4a8,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Yonghaparkia,NA
77b2bf9e1b1edd3b8a369ba39aa84de2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,NA
77b6c2a20ba73381d7b1910eb7502fa4,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
77b7e2091d4bcbbf3ed869419581de6f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,NA
77bdb9aeea05e10c1ab0b7e5ac17bcee,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,dura
77c1b81b24b975fc4cff570dc292cfdb,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
77c6d3a3e2065184f92e1bdd87f9b9a5,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,guillouiae
77c83081e5a1e6f1692ca008a9a4b344,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,zeaxanthinifaciens
77df1bb9fa8434a354ad70f805157e5c,Bacteria,[Thermi],Deinococci,Deinococcales,Deinococcaceae,Deinococcus,NA
77e90bc197a7e1745b3bf5658fc0de53,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
77f084c6a07d2a1913d2e803e1f7b5e2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
77f1c4ae152f8707a680f25be25e9256,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,spiroforme
77f873524075d036b4766d1aa8767a90,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Catenibacterium,NA
780231d081f116d8a3ef2a20180111e4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
7804bbc9fdbebbdadaaddbd3cc961879,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Proteus,NA
780ce69ca6f40c118db708ffa0c6681c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
780ee55ed9b93bb2bdc0af708c35eaac,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,perfringens
7814990175458a1d81f5e32b141adfe5,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,[Eubacterium],biforme
7816cc16c0ebf778b344596ce35c8208,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,NA
7816cc1a2769500b5edbe22fe1204adf,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,producta
781905e85aabf1535d6c660c382ddff9,Bacteria,Firmicutes,Clostridia,Clostridiales,[Mogibacteriaceae],NA,NA
7819d178f5b277327fbb9b607d8345fd,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
781c32438739eff79465b7a6cd69ac44,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,guillouiae
782cbf857f3aa6fc777bd2db38096ab5,Bacteria,Firmicutes,Bacilli,Turicibacterales,Turicibacteraceae,Turicibacter,NA
783b13f2a2ce23ebd50936a3ef333f23,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Adhaeribacter,NA
784901ea185daeec86f452accbd37263,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
7850b328372a6c03aae76de0cc19dfc3,Bacteria,NA,NA,NA,NA,NA,NA
7856c6a4cca5c580860a5335e5b677ea,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,NA
7857207717c6d42a49ca9a58918cba41,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,NA,NA
785fd36bd67e53ce1e8cec59f73ac48c,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,NA,NA
7863516548e411c6e05838ea8d4fde65,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,johnsonii
7867c36e82795429b3f75f0a0f955799,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,NA
786827a269a797b70bb3023276000b5c,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
78684eb38b7f3ac4193e7c3e1a4ee95f,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,NA,NA
7868eab53dba59a72e8b167e202c9905,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Epulopiscium,NA
78757003d1358ad4039e8227e70b29e1,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Parvimonas,NA
